November 24, 2017
2017-12-02 19:46:15,306.78,37.02,22.435
2017-12-02 20:16:20,91.55,38.66,20.781
2017-12-02 20:46:19,205.84,40.15,22.924
2017-12-02 21:16:20,152.38,33.76,22.313
2017-12-02 21:46:23,150.27,36.86,21.599
2017-12-02 22:16:20,349.21,38.31,23.726
2017-12-02 22:46:24,148.98,38.46,23.679
2017-12-02 23:16:23,104.07,34.76,22.775
2017-12-02 23:46:23,47.96,36.8,24.725

December 03, 2017
2017-12-03 00:16:25,216.82,38.25,24.535
2017-12-03 00:46:27,323.36,36.06,25.172
2017-12-03 01:16:23,220.75,36.52,23.176
2017-12-03 01:46:30,190.21,13.57,23.966
2017-12-03 02:16:26,73.82,37.5,23.833
2017-12-03 02:46:24,408.22,37.46,25.292
2017-12-03 03:16:28,190.67,29.57,21.133
2017-12-03 03:46:27,307.78,40.01,22.749
2017-12-03 04:16:34,63.48,35.56,26.353
2017-12-03 04:46:33,82.97,24.53,22.654
2017-12-03 05:16:31,180.32,39.22,22.957
2017-12-03 05:46:29,115.65,40.35,22.861
2017-12-03 06:16:32,175.78,26.67,23.588
2017-12-03 06:46:35,177.06,39.13,24.402
2017-12-03 07:16:32,291.13,34.42,23.939
2017-12-03 07:46:31,207.07,37.25,23.147
2017-12-03 08:16:02,191.36,40.17,23.171
2017-12-03 08:46:33,279.62,38.03,22.594
2017-12-03 09:16:36,44.39,39.04,22.312
2017-12-03 09:46:09,167.06,24.52,23.208
2017-12-03 10:16:37,274.12,38.78,24.721
2017-12-03 10:46:07,252.94,40.41,23.056
2017-12-03 11:16:08,180.93,39.78,23.379
2017-12-03 11:46:08,259.53,32.89,22.818
2017-12-03 12:16:07,271.6,39.09,23.554
2017-12-03 12:46:07,253.12,32.78,22.867
2017-12-03 13:16:12,71.07,30.67,22.987
2017-12-03 13:46:10,101.66,34.17,23.196
2017-12-03 14:16:11,166.7,39.72,22.598
2017-12-03 14:46:11,250.41,39.2,22.954
2017-12-03 15:16:14,175.34,39.95,23.121
2017-12-03 15:46:13,226.04,38.31,23.367
2017-12-03 16:16:21,256.32,38.67,24.96
2017-12-03 16:46:49,191.53,17.12,23.616
2017-12-03 17:16:46,197.85,38.71,22.476
2017-12-03 17:46:14,82.42,27.96,24.738
2017-12-03 18:16:44,102.41,30.81,22.334
2017-12-03 18:46:15,237.3,22.65,26.094
2017-12-03 22:01:46,326.54,24.72,24.894
2017-12-03 22:32:20,123.18,38.38,25.329
2017-12-03 23:02:16,379.28,35.15,24.029
2017-12-03 23:32:18,75.2,30.74,20.327

December 04, 2017
2017-12-04 00:02:25,314.33,26.7,22.821
2017-12-04 00:31:50,80.32,36.92,23.389
2017-12-04 01:02:20,333.24,27.98,24.078
2017-12-04 01:32:25,128.21,38.83,23.38
2017-12-04 02:02:21,121.57,12.55,21.714
2017-12-04 02:32:20,361.8,37.8,22.839
2017-12-04 03:01:53,273.23,40.41,23.872
2017-12-04 03:32:30,238.26,20.34,23.652
2017-12-04 04:01:59,56.29,38.87,24.78
2017-12-04 04:31:59,141.99,36.54,22.114
2017-12-04 05:01:58,191.45,39.9,22.74
2017-12-04 05:31:57,166.55,40.35,23.85
2017-12-04 06:01:57,80.05,39.88,23.118
2017-12-04 06:31:58,176.29,39.39,22.573
2017-12-04 07:01:59,223.06,36.56,23.334
2017-12-04 07:31:57,189.62,36.13,24.46
2017-12-04 08:01:58,280.08,35.68,22.009
2017-12-04 08:32:00,229.34,40.25,24.429
2017-12-04 09:02:01,216.09,37.37,23.902
2017-12-04 09:32:01,305.64,30.97,23.629
2017-12-04 10:02:01,80.83,22.35,24.27
2017-12-04 10:32:01,133.02,31.52,21.83
2017-12-04 11:02:01,314.14,19.46,24.386
2017-12-04 11:32:05,253.23,40.68,24.814
2017-12-04 12:02:03,269.71,38.3,23.293
2017-12-04 12:32:09,141.65,27.67,23.433
2017-12-04 13:02:04,185.04,38.64,22.909
2017-12-04 13:32:09,192.45,26.66,22.513
2017-12-04 14:02:06,170.25,39.95,23.364
2017-12-04 14:32:09,114.48,32.6,24.445
2017-12-04 15:02:07,165.98,29.75,23.063
2017-12-04 15:32:09,197.53,40.66,23.249
2017-12-04 16:02:11,243.55,39.67,23.197
2017-12-04 16:32:09,192.13,39.75,24.022
2017-12-04 17:02:14,113.58,37.96,23.448
2017-12-04 17:32:11,236.65,25.97,23.166
2017-12-04 18:02:15,198.43,23.65,21.861
2017-12-04 18:32:18,265.13,38.5,24.706
2017-12-04 19:02:11,176.18,39.22,23.125
2017-12-04 19:32:21,73.98,13.46,22.955
2017-12-04 20:02:12,81.04,31.11,20.925
2017-12-04 20:32:22,151.97,19.73,22.392
